Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X];Typ_Modelu;Consensus;KNN_%1;KNN_%X;KNN_%2;XGB_%1;XGB_%X;XGB_%2
15:00;US Biskra vs AS Khroub;Algeria 2;1.22 (1);85.5;6.9;7.5;1;✅ OBA ZGODNE (1);80.0;10.0;10.0;89.2;5.9;4.9
18:00;ND Triglav vs Rudar Velenje;Slovenia 2;1.3 (1);79.3;4.5;16.2;1;✅ OBA ZGODNE (1);75.0;20.0;5.0;82.2;13.6;4.2
15:00;JS Jijel vs Teleghma;Algeria 2;1.42 (1);77.2;5.8;17.0;1;✅ OBA ZGODNE (1);80.0;15.0;5.0;75.4;18.3;6.3
19:00;Nk Brinje Grosuplje vs NK Krka;Slovenia 2;1.33 (1);74.6;8.9;16.5;1;✅ OBA ZGODNE (1);75.0;15.0;10.0;74.4;17.5;8.1
15:00;Kouba vs KolÃ©a;Algeria 2;1.4 (1);74.1;5.4;20.5;1;✅ OBA ZGODNE (1);65.0;30.0;5.0;80.2;14.1;5.7
19:00;NK Bistrica vs Jesenice;Slovenia 2;1.4 (1);73.7;9.1;17.1;1;✅ OBA ZGODNE (1);70.0;20.0;10.0;76.2;15.2;8.5
15:00;ASM Oran vs Tlemcen;Algeria 2;1.5 (1);73.6;10.6;15.8;1;✅ OBA ZGODNE (1);80.0;10.0;10.0;69.4;19.6;11.0
19:30;Orleans vs Villefranche Beaujolais;France 3;1.53 (1);69.8;15.0;15.2;1;✅ OBA ZGODNE (1);70.0;20.0;10.0;69.7;12.0;18.4
19:30;Sochaux vs Quevilly;France 3;1.5 (1);68.7;12.0;19.2;1;✅ OBA ZGODNE (1);70.0;20.0;10.0;67.9;18.7;13.4
15:00;Temouchent vs BÃ©char Djedid;Algeria 2;1.3 (1);68.3;12.0;19.6;1;✅ OBA ZGODNE (1);75.0;15.0;10.0;63.9;22.7;13.4
18:30;Olimpia Grudziądz vs ŁKS Łódź II;Poland 3;1.42 (1);68.1;13.5;18.5;1;✅ OBA ZGODNE (1);65.0;15.0;20.0;70.2;20.8;9.1
20:45;Inverness CT vs Queen of South;Scotland 3;1.48 (1);66.8;10.5;22.7;1;✅ OBA ZGODNE (1);65.0;30.0;5.0;68.0;17.9;14.1
19:00;AB vs FC Roskilde;Denmark 3;1.57 (1);65.7;15.0;19.4;1;✅ OBA ZGODNE (1);80.0;15.0;5.0;56.1;22.3;21.6
15:00;MSP Batna vs Nrb Beni Oulbene;Algeria 2;1.3 (1);63.9;12.2;24.0;1;✅ OBA ZGODNE (1);65.0;20.0;15.0;63.1;26.7;10.3
19:30;Fleury Merogis U.S vs Bourg en Bresse Peronnas;France 3;1.72 (1);61.5;17.0;21.5;1;✅ OBA ZGODNE (1);75.0;15.0;10.0;52.5;25.8;21.7
19:00;Cordoba vs Mirandes;Spain 2;5.0 (2);58.5;9.5;32.0;1;✅ OBA ZGODNE (1);65.0;20.0;15.0;54.1;40.0;5.9
15:00;Stepojevac Vaga vs Tekstilac Odzaci;Serbia 2;1.4 (2);13.8;58.0;28.3;2;✅ OBA ZGODNE (2);5.0;35.0;60.0;19.6;23.8;56.6
20:00;Rouen vs Caen;France 3;1.72 (1);57.1;16.1;26.7;1;✅ OBA ZGODNE (1);60.0;25.0;15.0;55.2;27.9;16.8
21:00;Universitario Popayan vs Real Cartagena;Colombia 2;1.8 (2);17.4;56.8;25.8;2;✅ OBA ZGODNE (2);10.0;30.0;60.0;22.4;23.0;54.6
15:00;MO BÃ©jaÃ¯a vs CA Batna;Algeria 2;1.66 (1);56.0;19.3;24.7;1;✅ OBA ZGODNE (1);55.0;35.0;10.0;56.7;17.8;25.5
19:00;Les Herbiers vs Lorient B;France 4;1.8 (1);55.6;24.5;20.0;1;✅ OBA ZGODNE (1);60.0;10.0;30.0;52.6;26.6;20.8
13:30;Diala vs Al Najaf;Iraq 1;1.83 (1);55.3;21.6;23.2;1;✅ OBA ZGODNE (1);50.0;30.0;20.0;58.9;18.6;22.6
19:10;Favoritner AC vs Krems / Rehberg;Austria 3;3.5 (1);17.5;28.4;54.0;X;✅ OBA ZGODNE (X);20.0;50.0;30.0;15.9;56.7;27.4
19:30;Wiener SK vs SC Wiener Viktoria;Austria 3;2.0 (1);53.9;15.5;30.7;1;✅ OBA ZGODNE (1);55.0;30.0;15.0;53.1;31.1;15.8
13:30;Naft Misan vs Erbil;Iraq 1;1.85 (2);18.2;53.2;28.6;2;✅ OBA ZGODNE (2);10.0;35.0;55.0;23.6;24.4;52.0
22:30;Nacional vs Luqueno;Paraguay 1;1.9 (1);52.1;19.4;28.5;1;✅ OBA ZGODNE (1);50.0;35.0;15.0;53.5;24.1;22.4
19:30;Dijon vs Versailles;France 3;1.66 (1);51.8;27.6;20.6;1;✅ OBA ZGODNE (1);50.0;15.0;35.0;53.0;24.4;22.6
15:00;CR BÃ©ni Thour vs JS Bordj Ménaïel;Algeria 2;2.2 (1);51.5;22.9;25.6;1;✅ OBA ZGODNE (1);55.0;25.0;20.0;49.2;26.0;24.8
19:30;Oberwart vs Donau;Austria 3;1.8 (1);51.3;17.7;31.0;1;✅ OBA ZGODNE (1);55.0;25.0;20.0;48.8;35.0;16.2
20:45;Partick Thistle vs Ross County;Scotland 2;1.72 (1);51.0;21.3;27.7;1;✅ OBA ZGODNE (1);50.0;30.0;20.0;51.7;26.1;22.1
19:00;Treibach vs Kalsdorf;Austria 3;1.83 (2);20.2;49.9;29.9;2;✅ OBA ZGODNE (2);10.0;25.0;65.0;27.0;33.1;39.9
19:30;St. Malo vs Angouleme;France 4;1.85 (1);49.0;15.8;35.3;1;⚠️ RÓŻNICA (KNN:X XGB:1);45.0;50.0;5.0;51.6;25.5;23.0
19:00;Barakaldo vs Real Madrid Castilla;Spain 3;1.9 (1);48.3;22.3;29.3;1;✅ OBA ZGODNE (1);50.0;30.0;20.0;47.2;28.9;23.9
13:00;Hapoel Afula vs Bnei Yehuda Tel Awiw;Israel 2;1.83 (2);24.6;47.0;28.4;2;✅ OBA ZGODNE (2);25.0;30.0;45.0;24.3;27.3;48.4
